# entity id	tokens	
12263	2 14982 1862 576 1381 900 3
12264	2 11858 4 14983 3
12265	2 182 14984 3
12266	2 14985 3
12267	2 14986 11914 945 2123 3
12268	2 14987 3
12269	2 5 1325 116 14988 3
12270	2 1939 14990 196 3
12271	2 14991 14992 2123 3
12272	2 593 610 3
12273	2 14993 11680 3
12274	2 27 12981 3
12275	2 14994 634 3
12276	2 14995 3
12277	2 5894 14996 3
12278	2 14997 805 3
12279	2 30 4 960 5760 3396 3
12280	2 14998 3
12281	2 2849 6166 3
12282	2 4534 13608 3
12283	2 3952 14999 3
12284	2 15000 15001 3
12285	2 15002 1065 3
12286	2 5 910 200 4 2329 11101 15003 3
12287	2 15004 723 2798 3
12288	2 15005 42 3
12289	2 15006 1335 3
12290	2 15007 15008 3
12291	2 15009 15010 3
12292	2 15011 15012 3
12293	2 15013 15014 3
12294	2 15015 4049 3
12295	2 86 4 15016 3
12296	2 15017 1335 3
12297	2 2232 15018 13299 3
12298	2 2244 15019 3
12299	2 5 1698 13 12167 3
12300	2 7138 15020 3
12301	2 965 1562 654 3
12302	2 15021 1817 1082 3
12303	2 6721 1172 3
12304	2 12904 12905 6114 12906 121 15022 3
12305	2 8459 6062 252 3
12306	2 15023 3
12307	2 1036 11328 3
12308	2 15024 2205 3
12309	2 15025 15026 3
12310	2 5 15027 4 15028 3
12311	2 15029 11711 3
12312	2 214 15030 3
12313	2 15031 15032 3
12314	2 15033 3
12315	2 15034 3088 3
12316	2 15035 3
12317	2 15037 3
12318	2 15038 2535 3
12319	2 15039 15040 3
12320	2 15041 15042 3
12321	2 511 86 3512 3
12322	2 15043 15044 3
12323	2 15045 1374 6 10 6458 3898 3
12324	2 1022 151 3
12325	2 14700 500 3
12326	2 638 6167 3
12327	2 15047 15048 3
12328	2 1131 11 11717 4398 3
12329	2 15049 3
12330	2 3265 9873 8987 733 3
12331	2 2569 15050 3
12332	2 150 253 3414 3
12333	2 182 15051 3
12334	2 15052 3
12335	2 15053 15054 15055 3
12336	2 15056 3
12337	2 15057 3
12338	2 2963 66 6775 3
12339	2 15058 9597 3
12340	2 9030 232 3
12341	2 241 2083 3
12342	2 696 11338 3
12343	2 12372 4561 3
12344	2 15059 66 11963 3
12345	2 9176 15060 10871 3
12346	2 1103 637 15061 3
12347	2 15062 11466 3
12348	2 15063 15064 3
12349	2 15065 15066 3
12350	2 15067 3
12351	2 1120 12217 1083 3
12352	2 15068 3
12353	2 15069 196 3
12354	2 15070 501 3
12355	2 561 15071 586 313 3
12356	2 4253 8111 3
12357	2 15072 3
12358	2 7632 4 334 73 984 3
12359	2 892 15073 3
12360	2 15074 225 3
12361	2 15075 3
12362	2 15076 15077 15078 3
12363	2 455 15079 3
12364	2 12761 1222 15080 3
12365	2 15081 15082 3
12366	2 15083 3
12367	2 12762 1069 58 3
12368	2 15084 15085 3
12369	2 15086 634 3
12370	2 15087 4432 3
12371	2 15088 15089 3
12372	2 15090 634 3
12373	2 314 8289 3
12374	2 15091 182 8102 3
12375	2 2681 16 6 22 2441 13 350 3
12376	2 153 15092 3
12377	2 15093 595 3
12378	2 15094 3
12379	2 8802 748 1808 3
12380	2 1094 8158 648 3
12381	2 1263 15095 73 1744 3
12382	2 245 15096 3
12383	2 15097 6062 26 224 3
12384	2 10416 1388 54 4 7368 3
12385	2 15098 8725 3
12386	2 26 61 2053 3
12387	2 189 15099 3
12388	2 237 1878 3
12389	2 2019 15100 15101 3
12390	2 1760 66 1627 3
12391	2 10828 4251 851 66 1011 3
12392	2 15102 4048 2123 3
12393	2 13380 14764 15103 3
12394	2 15104 3
12395	2 859 3840 3
12396	2 143 9369 4 15105 15106 3
12397	2 1298 4 15107 73 3
12398	2 1062 15108 3
12399	2 10113 4599 3
12400	2 30 4 7979 11 10173 218 10 1380 2786 3
12401	2 910 1548 200 3
12402	2 871 15109 3
12403	2 15110 3
12404	2 186 15111 501 1082 3
12405	2 15112 15113 3
12406	2 15114 2885 3
12407	2 15115 4298 3
12408	2 15116 392 634 3
12409	2 586 1187 15117 3
12410	2 15118 15119 3
12411	2 3848 1862 576 1381 900 3
12412	2 15120 86 3
12413	2 15121 3
12414	2 5827 66 8912 3
12415	2 15122 3
12416	2 15123 3
12417	2 12510 66 2232 3
12418	2 15124 3
12419	2 15125 3
12420	2 15127 4 15128 3
12421	2 15129 10940 3
12422	2 15130 15131 3
12423	2 15132 15133 3
12424	2 15134 918 3
12425	2 10987 11398 11399 11400 3747 3
12426	2 15135 15136 15137 3
12427	2 15138 15139 15140 15141 3
12428	2 15142 15143 3
12429	2 15144 3
12430	2 11547 1574 844 3
12431	2 15145 729 2936 3
12432	2 15146 2235 3
12433	2 15147 711 3
12434	2 1862 570 15148 3
12435	2 3612 15149 3
12436	2 15150 15151 3
12437	2 15152 10858 3
12438	2 5 15153 15154 918 3
12439	2 150 15155 3
12440	2 1734 11906 3
12441	2 151 15156 7342 3
12442	2 27 2381 15157 3
12443	2 15158 4882 4506 3
12444	2 455 15159 3
12445	2 15160 73 9369 3
12446	2 3412 15161 15162 3
12447	2 696 15163 3
12448	2 15164 327 15165 3
12449	2 9025 7284 1335 3
12450	2 53 15166 3
12451	2 15167 121 13113 3
12452	2 8780 14815 3
12453	2 182 6222 10805 3
12454	2 1970 9534 3
12455	2 15168 11 13097 3
12456	2 15169 15170 244 3
12457	2 6525 15171 3
12458	2 15172 15173 3
12459	2 15174 86 15175 1143 8796 3
12460	2 189 66 5757 3
12461	2 1094 15176 182 3
12462	2 15177 13445 3
12463	2 15178 542 493 3
12464	2 7518 15179 3
12465	2 15180 86 3
12466	2 15181 3
12467	2 10160 6865 3
12468	2 15182 3
12469	2 10266 15183 11000 3
12470	2 15184 3
12471	2 15185 3
12472	2 244 2986 15186 3
12473	2 15188 7391 368 313 3
12474	2 485 1581 1046 3
12475	2 15189 15190 3
12476	2 15191 15192 3
12477	2 15193 291 782 3
12478	2 9692 66 2232 3
12479	2 455 5353 3
12480	2 15194 3
12481	2 15195 15196 3
12482	2 15197 3
12483	2 15198 66 1011 15199 3
12484	2 15200 3
12485	2 14154 86 3
12486	2 15201 26 5353 3
12487	2 15202 15203 15204 15205 3
12488	2 9555 2752 1023 3
12489	2 15206 3
12490	2 15207 368 313 3
12491	2 15208 3
12492	2 1278 15209 15210 3
12493	2 15211 62 3
12494	2 15212 1185 3
12495	2 292 1220 4 1885 11 8729 66 9323 3
12496	2 15213 15214 3
12497	2 15215 66 4048 3
12498	2 15216 129 3
12499	2 5 11005 86 3
12500	2 15217 3
12501	2 15218 3
12502	2 15219 66 805 3
12503	2 455 259 3
12504	2 348 150 66 9204 3
12505	2 11785 9922 3
12506	2 10410 466 3
12507	2 15220 12265 3
12508	2 15221 15222 3
12509	2 15223 15224 3
12510	2 15225 3
12511	2 15226 5678 3
12512	2 15227 225 3
12513	2 15228 3
12514	2 15229 15230 11 15231 3
12515	2 15232 3
12516	2 2215 6 10 15233 3
12517	2 15234 4176 66 738 3
12518	2 9315 2208 3
12519	2 9599 15235 3
12520	2 387 2438 106 4 2905 3
12521	2 248 1557 8 3
12522	2 24 4 15236 58 196 489 3
12523	2 30 4 5848 4 15237 3
12524	2 10460 2204 3
12525	2 15238 15239 3
12526	2 5492 347 3
12527	2 15241 333 15242 3
12528	2 15243 3
12529	2 15244 15245 3
12530	2 15246 457 3
12531	2 1464 3974 3
12532	2 12510 3
12533	2 15247 3
12534	2 15248 3
12535	2 12824 15249 3
12536	2 348 15250 3371 3
12537	2 15251 3
12538	2 15252 3
12539	2 1932 66 9323 3
12540	2 1616 15253 42 3
12541	2 15254 60 3
12542	2 4024 86 327 1201 3
12543	2 6340 15255 15256 15257 4818 3
12544	2 15258 15259 3
12545	2 1794 15260 4506 3
12546	2 15261 2471 15262 3
12547	2 15263 15264 3
12548	2 8371 15265 701 3
12549	2 4912 15266 268 3
12550	2 1624 11281 3
12551	2 15267 3
12552	2 15268 5742 3
12553	2 1310 4090 8 6 7 45 3
12554	2 15270 829 3
12555	2 5 1698 13 10770 3
12556	2 15271 182 3
12557	2 15272 232 3
12558	2 15273 3
12559	2 393 15274 3
12560	2 15275 7371 3
12561	2 4358 73 3
12562	2 15276 15277 3
12563	2 13512 520 3
12564	2 15278 603 3
12565	2 15279 705 3
12566	2 26 10614 4 1072 1080 1043 3
12567	2 1879 15280 3
12568	2 15281 3
12569	2 11856 5653 4467 3
12570	2 15282 3
12571	2 15283 86 3
12572	2 477 15284 15285 3
12573	2 73 4 15286 3
12574	2 15287 3
12575	2 15288 66 2902 3
12576	2 15289 849 3
12577	2 15290 3
12578	2 15291 15292 3
12579	2 15293 15294 15295 3
12580	2 15296 3
12581	2 473 368 313 15297 19 3
12582	2 6082 4 6479 3
12583	2 15298 15299 200 3
12584	2 15300 3
12585	2 15301 3
12586	2 5399 15302 15303 3
12587	2 15304 15305 15306 3
12588	2 15307 466 3
12589	2 182 15308 15309 15310 3
12590	2 15311 66 1178 3
12591	2 3412 9577 66 1817 3
12592	2 15312 66 1896 3
12593	2 5378 2207 3
12594	2 1305 4 15313 3
12595	2 3094 1355 3
12596	2 15314 6160 3
12597	2 30 4 15315 15316 3396 3
12598	2 15317 3
12599	2 15318 15319 3
12600	2 15320 9622 3
12601	2 15321 3
12602	2 3094 15322 1816 8 3
12603	2 15323 11398 11399 11400 3747 3
12604	2 15324 5357 11 13267 3
12605	2 24 674 15325 3
12606	2 899 476 6317 3
12607	2 3943 42 3
12608	2 15326 66 1732 3
12609	2 15327 2196 11821 3
12610	2 15328 3567 3
12611	2 15329 15330 3
12612	2 15331 3
12613	2 15332 12159 3
12614	2 15333 962 261 3
12615	2 12419 3490 5730 3
12616	2 11370 626 4 1054 3
12617	2 15335 15336 3
12618	2 15337 86 15338 3
12619	2 15339 10059 2123 3
12620	2 15340 3
12621	2 15341 15342 15343 703 18 3
12622	2 705 11 1351 3
12623	2 1376 66 5742 3
12624	2 904 6720 3
12625	2 15344 3
12626	2 15345 19 368 313 3
12627	2 15346 3
12628	2 1127 542 493 3
12629	2 15347 9814 3
12630	2 1029 15348 3
12631	2 893 1491 15349 3
12632	2 15351 15352 15353 3
12633	2 15354 693 106 10824 3
12634	2 15355 3
12635	2 5 7380 3441 329 3
12636	2 15356 3
12637	2 15357 15358 3
12638	2 15359 3
12639	2 15360 11194 3
12640	2 15361 3
12641	2 279 4055 86 844 3
12642	2 143 1659 8 3
12643	2 15362 10059 4506 3
12644	2 15363 87 3
12645	2 5600 15364 3
12646	2 53 1886 15365 3
12647	2 15366 15367 3
12648	2 15368 15369 4506 3
12649	2 15370 3798 3
12650	2 6143 9601 15371 3
12651	2 15372 3
12652	2 15373 3
12653	2 15374 106 3
12654	2 46 15375 87 3
12655	2 15376 66 6775 3
12656	2 15377 66 4048 3
12657	2 15378 3
12658	2 3186 918 13 15379 1962 3
12659	2 15381 3
12660	2 468 6704 9873 15382 3
12661	2 15383 3
12662	2 532 5072 15384 196 3
12663	2 15385 15386 3
12664	2 1253 1497 87 3
12665	2 115 748 15387 3
12666	2 15388 3
12667	2 15389 868 3
12668	2 15390 868 3
12669	2 15391 15392 3
12670	2 3212 935 660 3
12671	2 3200 15393 1043 3
12672	2 7688 630 368 313 3
12673	2 15394 1301 3
12674	2 6525 15395 15396 15397 3
12675	2 15398 535 3
12676	2 715 423 12477 6080 3
12677	2 73 4 10309 3
12678	2 15399 3
12679	2 15400 15401 3
12680	2 1548 3735 3
12681	2 15402 4536 3
12682	2 6732 6720 3
12683	2 15403 15404 3286 3
12684	2 1602 829 15405 3
12685	2 15406 86 327 2335 3
12686	2 15407 1574 368 313 3
12687	2 323 12228 99 15410 3
12688	2 15411 3
12689	2 54 4 11543 3
12690	2 852 10614 3
12691	2 3200 128 3
12692	2 3200 1195 3
12693	2 15412 9323 3
12694	2 15413 541 3
12695	2 830 15414 13 15415 15416 3
12696	2 9575 86 844 3
12697	2 15417 15418 15419 3
12698	2 774 2362 1100 3
12699	2 15420 634 3
12700	2 9692 13837 3
12701	2 15421 3
12702	2 15422 3
12703	2 15423 4975 368 313 3
12704	2 308 15424 86 3
12705	2 15425 14425 3
12706	2 15426 15427 15428 3
12707	2 1225 423 15429 3
12708	2 15430 66 1627 3
12709	2 1305 4 1668 3
12710	2 15431 9873 711 3
12711	2 623 15432 182 3
12712	2 137 4 1231 3
12713	2 15433 15434 3
12714	2 6309 15435 215 3
12715	2 15436 3
12716	2 693 1876 8808 3
12717	2 1374 2713 442 3
12718	2 15437 424 3
12719	2 11063 3798 3
12720	2 30 4 26 224 2541 3396 3
12721	2 15438 3
12722	2 15439 3
12723	2 7509 10152 225 3
12724	2 715 15440 2885 3
12725	2 177 4 703 1381 3
12726	2 2211 66 1896 3
12727	2 15441 15442 15443 3
12728	2 1120 15444 3
12729	2 15445 3
12730	2 15446 3
12731	2 15447 7406 7475 549 106 3
12732	2 15448 15449 3
12733	2 1658 415 3
12734	2 15450 3
12735	2 542 493 15451 3
12736	2 15452 19 3
12737	2 15453 11167 3
12738	2 15454 3
12739	2 10501 15455 3
12740	2 15456 3
12741	2 182 11213 15457 3
12742	2 1329 10245 2971 66 26 660 3
12743	2 33 15458 3
12744	2 15459 3
12745	2 72 6041 822 15460 985 3
12746	2 15461 10824 3
12747	2 15462 3
12748	2 15463 3
12749	2 15464 15465 1069 3
12750	2 15466 15467 3
12751	2 27 9276 4803 1522 3
12752	2 15468 1871 3
12753	2 1932 15469 3
12754	2 15470 3
12755	2 73 4 15471 3
12756	2 15472 5373 894 3
12757	2 15473 15474 3
12758	2 15475 15476 3
12759	2 11238 129 3
12760	2 4422 15477 3
12761	2 9997 15478 3
12762	2 15479 15480 3
12763	2 15481 12761 3
12764	2 348 15482 1438 1082 3
12765	2 15483 12824 15484 3
12766	2 15485 634 3
12767	2 15486 3
12768	2 426 1968 3
12769	2 15487 15488 466 2123 3
12770	2 15489 3
12771	2 15490 15491 3
12772	2 14140 3229 15492 3
12773	2 15493 945 3
12774	2 15494 868 3
12775	2 15495 3
12776	2 10342 2620 3
12777	2 15496 15497 3
12778	2 1003 66 1178 3
12779	2 15498 3
12780	2 15499 3
12781	2 15500 7910 3
12782	2 15501 15502 3
12783	2 15503 15504 3
12784	2 15505 3
12785	2 15506 7344 3
12786	2 15507 3
12787	2 15508 2555 3
12788	2 189 1221 3
12789	2 977 3
12790	2 30 4 2334 15509 3396 3
12791	2 15510 3
12792	2 15511 3
12793	2 15512 2223 3
12794	2 5 15513 13 10351 3
12795	2 15514 3
12796	2 15515 3
12797	2 15516 3
12798	2 8140 15517 3
12799	2 86 4 15518 1820 3
12800	2 1115 10707 15519 3
12801	2 15520 8725 3
12802	2 15521 3
12803	2 9194 1760 3
12804	2 11463 137 3
12805	2 15522 15523 3
12806	2 15524 15525 3
12807	2 15526 793 8974 3
12808	2 829 8324 10 15527 15528 3
12809	2 15529 8725 3
12810	2 15530 6813 3
12811	2 15531 15532 3
12812	2 15533 15534 3
12813	2 1686 18 307 15535 3
12814	2 15536 3
12815	2 15537 15538 3
12816	2 15539 3
12817	2 15540 1866 15541 3
12818	2 15542 3
12819	2 12068 11127 3
12820	2 15543 3
12821	2 15544 15545 15546 334 3
12822	2 15547 42 3
12823	2 1113 15548 3
12824	2 199 4 40 4 1301 3
12825	2 182 15549 3
12826	2 13133 7371 3
12827	2 15550 1293 3
12828	2 15551 1912 3
12829	2 15552 10328 3
12830	2 15553 3
12831	2 15554 1576 7348 8 3
12832	2 15555 15556 3
12833	2 15557 2787 3
12834	2 15558 15559 3
12835	2 7648 87 3
12836	2 15560 15561 3
12837	2 15562 307 1222 9899 6263 3
12838	2 1131 4 15563 367 3
12839	2 26 15564 3
12840	2 15565 7668 710 15566 3
12841	2 15567 1083 3
12842	2 4171 15568 3
12843	2 15569 15570 7571 3
12844	2 3249 15571 3
12845	2 1113 8918 1820 3
12846	2 15572 1808 3
12847	2 15573 15574 3
12848	2 904 2786 86 3
12849	2 170 12119 15575 3
12850	2 15576 3
12851	2 15577 15578 3
12852	2 1229 4151 3
12853	2 15579 2538 15580 3
12854	2 15581 3
12855	2 14550 11 15582 844 3
12856	2 10981 9323 3
12857	2 648 4 15583 3
12858	2 15585 3
12859	2 544 86 15586 3
12860	2 7508 15587 15588 1184 3
12861	2 15589 3
12862	2 15590 3
12863	2 15591 15592 3
12864	2 15593 3
12865	2 8217 15594 3
12866	2 15595 3974 3
12867	2 15596 11224 3
12868	2 15597 3
12869	2 15598 489 3
12870	2 15599 1732 3
12871	2 15600 3
12872	2 13133 14889 3
12873	2 15601 15602 3
12874	2 15603 3
12875	2 15604 3
12876	2 15605 4979 3
12877	2 15606 26 224 3
12878	2 15607 3
12879	2 15608 3
12880	2 415 2192 3
12881	2 7552 536 6 12859 3
12882	2 9518 15609 3
12883	2 15610 1380 3
12884	2 2232 15611 15612 3
12885	2 15613 13 1134 3
12886	2 12059 11819 3
12887	2 15614 15615 3
12888	2 585 15616 3
12889	2 15617 15618 3
12890	2 15619 3
12891	2 11832 15620 3
12892	2 11569 134 3
12893	2 15621 15622 3
12894	2 15623 66 4503 3
12895	2 1397 15624 3
12896	2 1086 2538 4 11546 3
12897	2 1179 13 10 15625 15626 140 5 15627 131 3
12898	2 12904 12905 6114 12906 121 15628 3
12899	2 15630 210 3
12900	2 904 15631 3
12901	2 9997 66 4242 3
12902	2 15632 3
12903	2 15633 2330 3
12904	2 15634 37 3
12905	2 245 15635 3
12906	2 15636 15637 3
12907	2 15639 15640 3
12908	2 2972 15641 3
12909	2 11096 86 182 3
12910	2 15642 15643 15644 3
12911	2 15645 3
12912	2 9591 1789 3
12913	2 1909 13184 3
12914	2 86 1574 4 10807 3
12915	2 15646 15647 370 106 3
12916	2 3665 15648 3
12917	2 15649 3
12918	2 15650 3
12919	2 30 4 1023 2352 3396 3
12920	2 15652 4243 198 3
12921	2 68 864 3922 3
12922	2 10040 2032 4506 3
12923	2 2978 5738 3
12924	2 11124 413 15653 15654 15655 926 3
12925	2 14654 367 3
12926	2 15656 15657 3
12927	2 15658 6387 3
12928	2 15659 654 3
12929	2 5357 71 13267 6082 3
12930	2 15660 4798 15661 71 15662 15663 3
12931	2 15664 73 3
12932	2 15665 711 3
12933	2 15667 12981 3
12934	2 12152 1532 15668 3
12935	2 15669 3
12936	2 15670 15671 1686 15672 15673 11 42 3
12937	2 15674 129 984 3
12938	2 4697 368 485 3
12939	2 15675 19 112 3
12940	2 7832 15676 3
12941	2 5 15677 3
12942	2 15678 34 3
12943	2 15679 6720 3
12944	2 12168 8460 3
12945	2 15680 2555 3
12946	2 15681 15682 15334 3
12947	2 15683 11167 3
12948	2 15684 3
12949	2 15685 3
12950	2 15686 15687 3
12951	2 15688 86 3
12952	2 15690 11936 3
12953	2 15691 3
12954	2 3840 66 1817 3
12955	2 15692 200 15693 380 15694 3
12956	2 1574 4 12648 3
12957	2 10258 15695 3
12958	2 15696 15697 3
12959	2 648 4 15698 3
12960	2 15699 3
12961	2 241 15700 3
12962	2 3798 4 15701 3
12963	2 15702 15703 3
12964	2 12190 15704 493 3
12965	2 15705 15706 3
12966	2 15707 15708 3
12967	2 15709 1092 15710 3
12968	2 701 4 2330 3
12969	2 15711 15046 3
12970	2 15712 3
12971	2 15713 2992 3
12972	2 11100 1117 936 3
12973	2 7109 15714 3
12974	2 7294 10 15715 15716 3
12975	2 15717 3
12976	2 5 72 15718 11 1548 1224 3
12977	2 3612 15719 3
12978	2 15720 1301 3
12979	2 15721 3
12980	2 15722 3
12981	2 361 134 3
12982	2 15723 634 3
12983	2 1907 73 4 11958 3
12984	2 15724 392 634 3
12985	2 15726 1924 15727 3
12986	2 15728 15729 3
12987	2 115 15730 3
12988	2 15731 3
12989	2 1581 15732 3
12990	2 86 15733 3
12991	2 15734 3
12992	2 15735 129 3
12993	2 204 15736 3
12994	2 152 215 3
12995	2 15737 323 14056 3
12996	2 897 129 268 3
12997	2 267 15738 1817 3
12998	2 3943 1195 3
12999	2 15739 2223 3
13000	2 15740 3
13001	2 4534 15742 3
13002	2 15743 3
13003	2 15744 15745 3
13004	2 1924 5218 11622 712 3
13005	2 15746 3
13006	2 15747 3
13007	2 15748 4 12762 7914 3
13008	2 1602 15749 3
13009	2 15750 1176 5373 3
13010	2 15751 5722 3
13011	2 15752 9295 3050 3
13012	2 15753 1186 15754 3
13013	2 15755 323 4055 3
13014	2 11494 121 829 3
13015	2 12101 3
13016	2 182 6061 15756 3
13017	2 15757 3
13018	2 15758 3
13019	2 6883 15759 3
13020	2 12215 15760 15761 106 15762 3
13021	2 160 11 433 15763 3
13022	2 15764 3
13023	2 15765 334 3
13024	2 2314 15766 3
13025	2 15767 15768 15769 15770 3
13026	2 15771 3512 3
13027	2 15772 1817 3
13028	2 15773 3
13029	2 5 1051 15774 3
13030	2 291 782 14779 6082 3
13031	2 634 4991 3
13032	2 14781 2972 3
13033	2 15775 1083 3
13034	2 3186 12247 3
13035	2 15776 15777 3
13036	2 15778 3
13037	2 86 4 10802 3
13038	2 15779 3
13039	2 7147 15780 3
13040	2 12419 3490 13097 3
13041	2 4441 705 3
13042	2 1832 62 24 15781 60 3
13043	2 15782 2428 4 15783 3
13044	2 15784 15785 3
13045	2 15786 3
13046	2 15787 66 7344 3
13047	2 15788 3
13048	2 15790 1247 3
13049	2 15791 13739 3
13050	2 957 729 2936 3
13051	2 15792 3
13052	2 1060 12564 3
13053	2 9765 325 3
13054	2 15793 3
13055	2 14737 517 4 15794 3
13056	2 15795 6387 3
13057	2 112 4 15796 3
13058	2 6430 962 225 3
13059	2 34 15797 3
13060	2 15798 73 3
13061	2 15799 66 1853 3
13062	2 723 15800 3
13063	2 11206 3636 226 3
13064	2 1113 7632 15801 535 3
13065	2 15802 3
13066	2 5752 6429 3
13067	2 15803 634 3
13068	2 15804 15805 3
13069	2 15806 15807 3
13070	2 348 15808 1871 3
13071	2 553 1609 3
13072	2 715 13760 2570 4991 3
13073	2 593 733 15809 59 15810 3
13074	2 2936 2964 4450 3
13075	2 15811 1504 15812 3
13076	2 6128 875 3
13077	2 15813 13739 3
13078	2 112 4 12495 3
13079	2 9313 15814 7725 3
13080	2 15815 11466 3
13081	2 14486 2699 15816 3
13082	2 15817 3
13083	2 15818 15819 79 3
13084	2 15820 66 1817 3
13085	2 11466 15821 4873 1199 3
13086	2 15822 1305 4 10 116 3
13087	2 15823 12212 12213 9782 3
13088	2 15824 15825 3
13089	2 15826 86 3
13090	2 15827 232 3
13091	2 15828 3
13092	2 15829 702 3
13093	2 3320 861 2720 15830 3
13094	2 8039 6699 3
13095	2 8187 10542 3
13096	2 15831 728 3
13097	2 869 15832 12482 3
13098	2 1245 15833 3
13099	2 15834 15835 3
13100	2 245 15836 3
13101	2 165 1597 3
13102	2 15837 225 3
13103	2 15838 3
13104	2 30 4 3396 4 10 344 15839 3
13105	2 15840 1148 3
13106	2 15841 3
13107	2 15842 15843 15844 3
13108	2 72 4419 4 15845 344 3
13109	2 10266 292 12213 1832 3
13110	2 15846 15847 3
13111	2 3300 14050 3
13112	2 15848 868 3
13113	2 15849 15850 3
13114	2 15851 3
13115	2 116 1397 8 6 7 14098 3
13116	2 348 13760 15852 4991 3
13117	2 1094 15853 3
13118	2 15854 3
13119	2 15855 3
13120	2 15856 3
13121	2 15857 15858 3
13122	2 15859 3
13123	2 137 4 10333 3
13124	2 15860 1817 3
13125	2 11184 15861 3
13126	2 15862 15863 3
13127	2 15864 3
13128	2 1095 1073 3
13129	2 6160 15865 225 3
13130	2 811 4 2713 3
13131	2 15866 3
13132	2 15867 3
13133	2 15868 10113 3
13134	2 5 15869 984 3
13135	2 15870 3
13136	2 15871 3
13137	2 15872 5218 2206 3
13138	2 15873 402 13113 3
13139	2 15874 2232 3
13140	2 15875 347 1046 3
13141	2 15876 3
13142	2 15877 128 3
13143	2 30 4 7518 15878 3396 3
13144	2 15879 10542 3
13145	2 2382 15880 3
13146	2 15881 3
13147	2 447 2393 15882 3
13148	2 5 137 3898 3
13149	2 15883 3
13150	2 15884 347 3
13151	2 187 15885 3
13152	2 2364 12248 3
13153	2 15886 3
13154	2 15887 15888 3
13155	2 15889 3
13156	2 15890 12212 6865 3
13157	2 1051 1465 15891 3
13158	2 11910 15892 3
13159	2 15893 7469 3
13160	2 8913 11 15894 3
13161	2 15895 3
13162	2 7832 11624 11625 362 244 3
13163	2 15896 4633 10672 3
13164	2 15897 3
13165	2 15898 536 13 15899 3
13166	2 15900 634 3
13167	2 15901 3
13168	2 6310 15902 15903 3
13169	2 15904 66 2232 3
13170	2 15905 1108 1618 3
13171	2 15906 15907 3
13172	2 15908 3
13173	2 15909 3
13174	2 323 15910 5951 3
13175	2 15911 5742 3
13176	2 15912 15913 3
13177	2 15914 15915 3
13178	2 72 14522 16 6 12859 3
13179	2 15916 15917 3
13180	2 15918 232 3
13181	2 15919 11748 11066 9782 3
13182	2 15920 3
13183	2 15921 15922 1413 3
13184	2 15923 3
13185	2 15924 929 3
13186	2 15925 3
13187	2 15926 868 3
13188	2 15927 4655 849 3
13189	2 182 15928 3
13190	2 15929 15930 232 3
13191	2 12229 3
13192	2 15931 3
13193	2 186 15932 3
13194	2 144 8 6 7 3311 3
13195	2 1198 15933 226 3
13196	2 15934 15935 3
13197	2 30 4 15937 15938 3
13198	2 15269 4670 8 3
13199	2 15939 2223 3
13200	2 1220 306 3
13201	2 15940 129 3
13202	2 4991 66 12585 3
13203	2 15941 3
13204	2 15942 3
13205	2 44 15943 3
13206	2 13512 1581 11 563 3898 3
13207	2 7109 4 15944 3
13208	2 1611 264 15629 3
13209	2 2976 196 244 3
13210	2 15945 15946 15947 13173 3
13211	2 15948 1532 15949 3
13212	2 11858 4 15950 3
13213	2 26 15951 3
13214	2 15952 20 15953 3
13215	2 15954 15955 15956 3
13216	2 15957 15958 1092 12352 3
13217	2 15959 4455 3
13218	2 15960 3
13219	2 623 15638 3
13220	2 86 1574 4 10861 3
13221	2 15961 3
13222	2 15962 73 15963 8747 3
13223	2 15964 14609 3
13224	2 15965 634 3
13225	2 15966 3
13226	2 15967 3
13227	2 15968 15969 3
13228	2 160 15970 3
13229	2 4899 8605 3
13230	2 458 9518 2644 3
13231	2 1072 15971 13 15972 3
13232	2 15973 3
13233	2 15974 3
13234	2 15975 15976 3
13235	2 15977 15978 3
13236	2 15979 603 3
13237	2 10668 3798 3
13238	2 15980 3
13239	2 15981 3
13240	2 15982 3
13241	2 15983 3042 106 3
13242	2 11669 12936 3
13243	2 15984 182 15985 226 3
13244	2 11915 4 15986 14989 3
13245	2 15987 3
13246	2 15988 15989 3
13247	2 15990 3
13248	2 1484 66 1247 3
13249	2 1072 10352 3286 3
13250	2 15991 11167 3
13251	2 112 4 15993 3
13252	2 15994 279 4055 3
13253	2 15995 15996 704 4 10 15997 3
13254	2 15998 15999 11 16000 15689 3
13255	2 16001 3
